,Date,Dernier,Ouv.,Plus Haut,Plus Bas,bid,ask,bid_rate,ask_rate,bid_rate_local,ask_rate_local,bid_rate_foreign,ask_rate_foreign
1377,2005-05-26,2.055,2.03,2.095,1.97,1.97,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1378,2005-05-27,2.055,2.03,2.115,1.95,1.95,2.115,6.75,7.0,6.75,7.0,0.1,0.25
1379,2005-05-30,2.09,1.98,2.14,1.98,1.98,2.14,6.75,7.0,6.75,7.0,0.1,0.25
1380,2005-05-31,2.065,1.95,2.105,1.95,1.95,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1381,2005-06-01,2.055,2.02,2.1,1.97,1.97,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1382,2005-06-02,2.055,2.03,2.115,2.0,2.0,2.115,6.75,7.0,6.75,7.0,0.1,0.25
1383,2005-06-03,2.02,2.03,2.11,1.94,1.94,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1384,2005-06-06,1.985,1.98,2.085,1.85,1.85,2.085,6.75,7.0,6.75,7.0,0.1,0.25
1385,2005-06-07,2.05,2.0,2.095,1.93,1.93,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1386,2005-06-08,2.06,2.01,2.1,1.98,1.98,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1387,2005-06-09,2.05,2.0,2.1,1.99,1.99,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1388,2005-06-10,2.09,2.02,2.12,1.98,1.98,2.12,6.75,7.0,6.75,7.0,0.1,0.25
1389,2005-06-13,2.075,2.06,2.085,2.01,2.01,2.085,6.75,7.0,6.75,7.0,0.1,0.25
1390,2005-06-14,2.075,2.06,2.075,2.0,2.0,2.075,6.75,7.0,6.75,7.0,0.1,0.25
1391,2005-06-15,2.055,2.06,2.095,2.01,2.01,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1392,2005-06-16,2.055,2.04,2.085,2.01,2.01,2.085,6.75,7.0,6.75,7.0,0.1,0.25
1393,2005-06-17,2.04,2.04,2.09,1.99,1.99,2.09,6.75,7.0,6.75,7.0,0.1,0.25
1394,2005-06-20,2.065,2.04,2.085,2.01,2.01,2.085,6.75,7.0,6.75,7.0,0.1,0.25
1395,2005-06-21,2.05,2.02,2.1,1.98,1.98,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1396,2005-06-22,2.05,2.04,2.08,2.01,2.01,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1397,2005-06-23,2.07,2.02,2.11,1.98,1.98,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1398,2005-06-24,2.06,2.02,2.1,1.95,1.95,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1399,2005-06-27,2.06,2.01,2.11,2.01,2.01,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1400,2005-06-28,2.11,2.05,2.13,2.0,2.0,2.13,6.75,7.0,6.75,7.0,0.1,0.25
1401,2005-06-29,2.21,2.05,2.26,1.95,1.95,2.26,6.75,7.0,6.75,7.0,0.1,0.25
1402,2005-06-30,2.06,2.05,2.24,1.99,1.99,2.24,6.75,7.0,6.75,7.0,0.1,0.25
1403,2005-07-01,2.075,2.05,2.105,2.0,2.0,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1404,2005-07-04,2.065,2.05,2.105,1.93,1.93,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1405,2005-07-05,2.065,2.05,2.095,2.02,2.02,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1406,2005-07-06,2.055,2.05,2.095,2.0,2.0,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1407,2005-07-07,2.09,2.04,2.23,1.95,1.95,2.23,6.75,7.0,6.75,7.0,0.1,0.25
1408,2005-07-08,1.98,1.98,2.13,1.9,1.9,2.13,6.75,7.0,6.75,7.0,0.1,0.25
1409,2005-07-11,2.005,1.98,2.045,1.9,1.9,2.045,6.75,7.0,6.75,7.0,0.1,0.25
1410,2005-07-12,2.075,1.98,2.095,1.9,1.9,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1411,2005-07-13,2.07,2.05,2.09,2.0,2.0,2.09,6.75,7.0,6.75,7.0,0.1,0.25
1412,2005-07-14,2.1,2.03,2.14,1.99,1.99,2.14,6.75,7.0,6.75,7.0,0.1,0.25
1413,2005-07-15,2.065,2.02,2.095,2.02,2.02,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1414,2005-07-18,2.06,1.95,2.1,1.87,1.87,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1415,2005-07-19,2.065,2.02,2.095,1.96,1.96,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1416,2005-07-20,2.065,2.02,2.075,2.0,2.0,2.075,6.75,7.0,6.75,7.0,0.1,0.25
1417,2005-07-21,2.045,2.02,2.095,1.99,1.99,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1418,2005-07-22,2.055,2.02,2.095,1.98,1.98,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1419,2005-07-25,2.055,2.03,2.085,1.99,1.99,2.085,6.75,7.0,6.75,7.0,0.1,0.25
1420,2005-07-26,2.065,2.03,2.095,1.99,1.99,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1421,2005-07-27,2.075,2.04,2.105,2.0,2.0,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1422,2005-07-28,2.125,2.05,2.165,2.02,2.02,2.165,6.75,7.0,6.75,7.0,0.1,0.25
1423,2005-07-29,2.065,2.09,2.115,1.99,1.99,2.115,6.75,7.0,6.75,7.0,0.1,0.25
1424,2005-08-01,2.065,2.04,2.095,2.02,2.02,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1425,2005-08-02,2.065,2.04,2.105,1.97,1.97,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1426,2005-08-03,2.075,2.04,2.105,1.98,1.98,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1427,2005-08-04,2.075,2.05,2.105,2.0,2.0,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1428,2005-08-05,2.085,2.05,2.105,2.02,2.02,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1429,2005-08-08,2.035,2.06,2.095,1.93,1.93,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1430,2005-08-09,2.065,2.01,2.095,1.61,1.61,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1431,2005-08-10,2.065,2.04,2.095,1.95,1.95,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1432,2005-08-11,2.065,2.04,2.095,2.01,2.01,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1433,2005-08-12,2.065,2.04,2.095,2.02,2.02,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1434,2005-08-15,2.06,2.04,2.1,2.01,2.01,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1435,2005-08-16,2.06,2.01,2.11,1.95,1.95,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1436,2005-08-17,2.08,2.02,2.12,2.02,2.02,2.12,6.75,7.0,6.75,7.0,0.1,0.25
1437,2005-08-18,2.06,2.04,2.13,2.01,2.01,2.13,6.75,7.0,6.75,7.0,0.1,0.25
1438,2005-08-19,2.055,2.02,2.135,2.0,2.0,2.135,6.75,7.0,6.75,7.0,0.1,0.25
1439,2005-08-22,2.065,2.04,2.095,2.02,2.02,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1440,2005-08-23,2.06,2.05,2.1,2.01,2.01,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1441,2005-08-24,2.05,2.02,2.07,1.95,1.95,2.07,6.75,7.0,6.75,7.0,0.1,0.25
1442,2005-08-25,2.06,2.03,2.12,2.01,2.01,2.12,6.75,7.0,6.75,7.0,0.1,0.25
1443,2005-08-26,2.065,2.03,2.085,2.02,2.02,2.085,6.75,7.0,6.75,7.0,0.1,0.25
1444,2005-08-29,2.08,2.02,2.12,2.02,2.02,2.12,6.75,7.0,6.75,7.0,0.1,0.25
1445,2005-08-30,2.08,2.1,2.15,2.0,2.0,2.15,6.75,7.0,6.75,7.0,0.1,0.25
1446,2005-08-31,2.08,2.02,2.14,1.99,1.99,2.14,6.75,7.0,6.75,7.0,0.1,0.25
1447,2005-09-01,2.06,2.02,2.11,1.99,1.99,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1448,2005-09-02,2.08,2.03,2.15,2.03,2.03,2.15,6.75,7.0,6.75,7.0,0.1,0.25
1449,2005-09-05,2.1,2.05,2.26,1.99,1.99,2.26,6.75,7.0,6.75,7.0,0.1,0.25
1450,2005-09-06,2.08,2.03,2.14,1.99,1.99,2.14,6.75,7.0,6.75,7.0,0.1,0.25
1451,2005-09-07,2.07,2.02,2.1,1.99,1.99,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1452,2005-09-08,2.07,2.03,2.08,2.03,2.03,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1453,2005-09-09,2.06,2.03,2.11,1.93,1.93,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1454,2005-09-12,2.06,2.03,2.08,2.0,2.0,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1455,2005-09-13,2.06,2.02,2.08,2.02,2.02,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1456,2005-09-14,2.06,2.04,2.09,2.04,2.04,2.09,6.75,7.0,6.75,7.0,0.1,0.25
1457,2005-09-15,2.055,2.03,2.095,2.02,2.02,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1458,2005-09-16,2.06,2.03,2.1,2.0,2.0,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1459,2005-09-19,2.06,2.04,2.08,2.02,2.02,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1460,2005-09-20,2.065,2.07,2.095,2.01,2.01,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1461,2005-09-21,2.08,2.02,2.08,1.94,1.94,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1462,2005-09-22,2.055,2.02,2.115,1.92,1.92,2.115,6.75,7.0,6.75,7.0,0.1,0.25
1463,2005-09-23,2.08,2.03,2.11,2.02,2.02,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1464,2005-09-26,2.065,2.02,2.135,1.93,1.93,2.135,6.75,7.0,6.75,7.0,0.1,0.25
1465,2005-09-27,2.08,2.02,2.1,2.02,2.02,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1466,2005-09-28,2.09,2.07,2.11,1.95,1.95,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1467,2005-09-29,2.16,2.07,2.18,2.0,2.0,2.18,6.75,7.0,6.75,7.0,0.1,0.25
1468,2005-09-30,2.09,2.14,2.15,1.95,1.95,2.15,6.75,7.0,6.75,7.0,0.1,0.25
1469,2005-10-03,2.065,2.14,2.165,1.96,1.96,2.165,6.75,7.0,6.75,7.0,0.1,0.25
1470,2005-10-04,2.06,2.03,2.12,1.95,1.95,2.12,6.75,7.0,6.75,7.0,0.1,0.25
1471,2005-10-05,2.065,2.0,2.105,2.0,2.0,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1472,2005-10-06,2.065,2.05,2.115,2.02,2.02,2.115,6.75,7.0,6.75,7.0,0.1,0.25
1473,2005-10-07,1.965,2.05,2.095,1.83,1.83,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1474,2005-10-10,2.0,1.98,2.08,1.85,1.85,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1475,2005-10-11,2.055,2.03,2.105,1.94,1.94,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1476,2005-10-12,2.065,2.02,2.125,1.98,1.98,2.125,6.75,7.0,6.75,7.0,0.1,0.25
1477,2005-10-13,2.055,2.02,2.105,2.02,2.02,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1478,2005-10-14,2.07,2.04,2.12,1.99,1.99,2.12,6.75,7.0,6.75,7.0,0.1,0.25
1479,2005-10-17,2.08,2.04,2.13,2.01,2.01,2.13,6.75,7.0,6.75,7.0,0.1,0.25
1480,2005-10-18,2.055,1.98,2.095,1.98,1.98,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1481,2005-10-19,2.055,2.06,2.095,2.0,2.0,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1482,2005-10-20,2.075,2.06,2.085,2.01,2.01,2.085,6.75,7.0,6.75,7.0,0.1,0.25
1483,2005-10-21,2.07,2.06,2.08,1.95,1.95,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1484,2005-10-24,2.07,1.98,2.08,1.98,1.98,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1485,2005-10-25,2.07,2.06,2.08,2.01,2.01,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1486,2005-10-26,2.055,2.06,2.095,2.02,2.02,2.095,6.75,7.0,6.75,7.0,0.1,0.25
1487,2005-10-27,2.07,2.06,2.07,1.96,1.96,2.07,6.75,7.0,6.75,7.0,0.1,0.25
1488,2005-10-28,2.09,2.06,2.1,2.02,2.02,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1489,2005-10-31,2.05,2.06,2.11,1.95,1.95,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1490,2005-11-01,2.045,2.06,2.105,1.98,1.98,2.105,6.75,7.0,6.75,7.0,0.1,0.25
1491,2005-11-02,2.07,2.05,2.09,2.01,2.01,2.09,6.75,7.0,6.75,7.0,0.1,0.25
1492,2005-11-03,2.07,2.02,2.1,2.0,2.0,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1493,2005-11-04,2.07,2.06,2.12,1.98,1.98,2.12,6.75,7.0,6.75,7.0,0.1,0.25
1494,2005-11-07,2.05,2.04,2.13,1.99,1.99,2.13,6.75,7.0,6.75,7.0,0.1,0.25
1495,2005-11-08,2.05,2.03,2.09,1.94,1.94,2.09,6.75,7.0,6.75,7.0,0.1,0.25
1496,2005-11-09,2.05,2.07,2.1,1.85,1.85,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1497,2005-11-10,2.08,2.06,2.09,1.99,1.99,2.09,6.75,7.0,6.75,7.0,0.1,0.25
1498,2005-11-11,2.07,2.07,2.08,2.0,2.0,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1499,2005-11-14,2.07,2.03,2.08,2.0,2.0,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1500,2005-11-15,2.07,2.06,2.08,2.0,2.0,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1501,2005-11-16,2.08,2.05,2.09,2.0,2.0,2.09,6.75,7.0,6.75,7.0,0.1,0.25
1502,2005-11-17,2.07,2.05,2.1,2.0,2.0,2.1,6.75,7.0,6.75,7.0,0.1,0.25
1503,2005-11-18,2.07,2.06,2.08,2.0,2.0,2.08,6.75,7.0,6.75,7.0,0.1,0.25
1504,2005-11-21,2.09,2.02,2.12,1.99,1.99,2.12,6.75,7.0,6.75,7.0,0.1,0.25
1505,2005-11-22,2.15,2.05,2.18,2.02,2.02,2.18,6.75,7.0,6.75,7.0,0.1,0.25
1506,2005-11-23,2.11,2.09,2.21,1.98,1.98,2.21,6.75,7.0,6.75,7.0,0.1,0.25
1507,2005-11-24,2.12,2.15,2.23,2.0,2.0,2.23,6.75,7.0,6.75,7.0,0.1,0.25
1508,2005-11-25,2.095,2.15,2.175,2.0,2.0,2.175,6.75,7.0,6.75,7.0,0.1,0.25
1509,2005-11-28,2.095,2.07,2.145,2.01,2.01,2.145,6.75,7.0,6.75,7.0,0.1,0.25
1510,2005-11-29,2.055,2.1,2.175,1.98,1.98,2.175,6.75,7.0,6.75,7.0,0.1,0.25
1511,2005-11-30,2.02,2.06,2.16,1.82,1.82,2.16,6.75,7.0,6.75,7.0,0.1,0.25
1512,2005-12-01,1.95,2.01,2.28,1.86,1.86,2.28,6.75,7.0,6.75,7.0,0.1,0.25
1513,2005-12-02,2.01,1.98,2.11,1.7,1.7,2.11,6.75,7.0,6.75,7.0,0.1,0.25
1514,2005-12-05,2.32,2.24,2.37,1.97,1.97,2.37,6.75,7.0,6.75,7.0,0.1,0.25
1515,2005-12-06,2.23,2.25,2.35,2.03,2.03,2.35,6.75,7.0,6.75,7.0,0.1,0.25
1516,2005-12-07,2.3,2.26,2.33,2.17,2.17,2.33,6.75,7.0,6.75,7.0,0.1,0.25
1517,2005-12-08,2.295,2.26,2.335,2.2,2.2,2.335,6.75,7.0,6.75,7.0,0.1,0.25
1518,2005-12-09,2.3,2.27,2.33,2.2,2.2,2.33,6.75,7.0,6.75,7.0,0.1,0.25
1519,2005-12-12,2.295,2.25,2.345,2.04,2.04,2.345,6.75,7.0,6.75,7.0,0.1,0.25
1520,2005-12-13,2.3,2.26,2.35,2.25,2.25,2.35,6.75,7.0,6.75,7.0,0.1,0.25
1521,2005-12-14,2.32,2.26,2.32,2.18,2.18,2.32,6.75,7.0,6.75,7.0,0.1,0.25
1522,2005-12-15,2.3,2.31,2.34,2.22,2.22,2.34,6.75,7.0,6.75,7.0,0.1,0.25
1523,2005-12-16,2.23,2.26,2.32,2.03,2.03,2.32,6.75,7.0,6.75,7.0,0.1,0.25
1524,2005-12-19,2.3,2.21,2.34,2.05,2.05,2.34,6.75,7.0,6.75,7.0,0.1,0.25
1525,2005-12-20,2.315,2.29,2.345,2.24,2.24,2.345,6.75,7.0,6.75,7.0,0.1,0.25
1526,2005-12-21,2.33,2.18,2.34,2.05,2.05,2.34,6.75,7.0,6.75,7.0,0.1,0.25
1527,2005-12-22,2.36,2.2,2.44,2.2,2.2,2.44,6.75,7.0,6.75,7.0,0.1,0.25
1528,2005-12-23,2.335,2.3,2.385,2.24,2.24,2.385,6.75,7.0,6.75,7.0,0.1,0.25
1529,2005-12-26,2.37,2.31,2.37,2.31,2.31,2.37,6.75,7.0,6.75,7.0,0.1,0.25
1530,2005-12-27,2.32,2.23,2.4,2.23,2.23,2.4,6.75,7.0,6.75,7.0,0.1,0.25
1531,2005-12-28,2.335,2.29,2.525,2.25,2.25,2.525,6.75,7.0,6.75,7.0,0.1,0.25
1532,2005-12-29,2.355,2.38,2.605,2.2,2.2,2.605,6.75,7.0,6.75,7.0,0.1,0.25
1533,2005-12-30,2.32,2.3,2.53,2.15,2.15,2.53,6.75,7.0,6.75,7.0,0.1,0.25
1534,2006-01-02,2.35,2.25,2.37,2.25,2.25,2.37,6.75,7.0,6.75,7.0,0.1,0.25
1535,2006-01-03,2.335,2.24,2.395,2.2,2.2,2.395,6.75,7.0,6.75,7.0,0.1,0.25
1536,2006-01-04,2.32,2.28,2.37,2.24,2.24,2.37,6.75,7.0,6.75,7.0,0.1,0.25
1537,2006-01-05,2.32,2.22,2.35,2.22,2.22,2.35,6.75,7.0,6.75,7.0,0.1,0.25
1538,2006-01-06,2.315,2.22,2.325,2.19,2.19,2.325,6.75,7.0,6.75,7.0,0.1,0.25
1539,2006-01-09,2.315,2.28,2.355,2.04,2.04,2.355,6.75,7.0,6.75,7.0,0.1,0.25
1540,2006-01-10,2.33,2.28,2.37,2.28,2.28,2.37,6.75,7.0,6.75,7.0,0.1,0.25
1541,2006-01-11,2.32,2.27,2.35,2.18,2.18,2.35,6.75,7.0,6.75,7.0,0.1,0.25
1542,2006-01-12,2.23,2.28,2.38,2.17,2.17,2.38,6.75,7.0,6.75,7.0,0.1,0.25
1543,2006-01-13,2.23,2.2,2.31,2.05,2.05,2.31,6.75,7.0,6.75,7.0,0.1,0.25
1544,2006-01-16,2.31,2.14,2.35,2.11,2.11,2.35,6.75,7.0,6.75,7.0,0.1,0.25
1545,2006-01-17,1.6165,1.617,1.6269999999999998,1.6064,1.6064,1.6269999999999998,6.75,7.0,6.75,7.0,0.1,0.25
1546,2006-01-18,1.6175,1.6165,1.6340000000000001,1.6015,1.6015,1.6340000000000001,6.75,7.0,6.75,7.0,0.1,0.25
1547,2006-01-19,1.6182,1.6175,1.6345,1.6071,1.6071,1.6345,6.75,7.0,6.75,7.0,0.1,0.25
1548,2006-01-20,1.617,1.6182,1.6282,1.6069,1.6069,1.6282,6.75,7.0,6.75,7.0,0.1,0.25
1549,2006-01-23,1.6289,1.617,1.6412,1.6065,1.6065,1.6412,6.75,7.0,6.75,7.0,0.1,0.25
1550,2006-01-24,1.6258,1.6289,1.6391,1.6106,1.6106,1.6391,6.75,7.0,6.75,7.0,0.1,0.25
1551,2006-01-25,1.6265,1.6258,1.6388,1.6111,1.6111,1.6388,6.75,7.0,6.75,7.0,0.1,0.25
1552,2006-01-26,1.6259,1.6265,1.6365,1.6148,1.6148,1.6365,6.75,7.0,6.75,7.0,0.1,0.25
1553,2006-01-27,1.6236,1.6259,1.6408,1.6030000000000002,1.6030000000000002,1.6408,6.75,7.0,6.75,7.0,0.1,0.25
1554,2006-01-30,1.6218,1.6236,1.6367,1.6036,1.6036,1.6367,6.75,7.0,6.75,7.0,0.1,0.25
1555,2006-01-31,1.6229,1.6218,1.6329,1.6118,1.6118,1.6329,6.75,7.0,6.75,7.0,0.1,0.25
1556,2006-02-01,1.6232,1.6229,1.6402,1.6106,1.6106,1.6402,6.75,7.0,6.75,7.0,0.1,0.25
1557,2006-02-02,1.6244,1.6205,1.6359,1.6067,1.6067,1.6359,6.75,7.0,6.75,7.0,0.1,0.25
1558,2006-02-03,1.6230000000000002,1.6244,1.6353,1.605,1.605,1.6353,6.75,7.0,6.75,7.0,0.1,0.25
1559,2006-02-06,1.6198,1.6230000000000002,1.6365,1.6038,1.6038,1.6365,6.75,7.0,6.75,7.0,0.1,0.25
1560,2006-02-07,1.6213,1.6198,1.6324,1.6028,1.6028,1.6324,6.75,7.0,6.75,7.0,0.1,0.25
1561,2006-02-08,1.6204,1.6213,1.6328,1.6030000000000002,1.6030000000000002,1.6328,6.75,7.0,6.75,7.0,0.1,0.25
1562,2006-02-09,1.6219999999999999,1.6204,1.6339,1.6035,1.6035,1.6339,6.75,7.0,6.75,7.0,0.1,0.25
1563,2006-02-10,1.6215,1.6219999999999999,1.6355,1.604,1.604,1.6355,6.75,7.0,6.75,7.0,0.1,0.25
1564,2006-02-13,1.6196,1.6215,1.6334,1.5998,1.5998,1.6334,6.75,7.0,6.75,7.0,0.1,0.25
1565,2006-02-14,1.6166,1.6196,1.6309,1.6008,1.6008,1.6309,6.75,7.0,6.75,7.0,0.1,0.25
1566,2006-02-15,1.6179,1.6166,1.6317,1.5995,1.5995,1.6317,6.75,7.0,6.75,7.0,0.1,0.25
1567,2006-02-16,1.6187,1.6179,1.6288,1.5986,1.5986,1.6288,6.75,7.0,6.75,7.0,0.1,0.25
1568,2006-02-17,1.6201,1.6187,1.6341,1.5991,1.5991,1.6341,6.75,7.0,6.75,7.0,0.1,0.25
1569,2006-02-20,1.62,1.6201,1.6359,1.6019999999999999,1.6019999999999999,1.6359,6.75,7.0,6.75,7.0,0.1,0.25
1570,2006-02-21,1.6195,1.6198,1.6305,1.6011,1.6011,1.6305,6.75,7.0,6.75,7.0,0.1,0.25
1571,2006-02-22,1.6196,1.6195,1.6306,1.6001,1.6001,1.6306,6.75,7.0,6.75,7.0,0.1,0.25
1572,2006-02-23,1.6204,1.6196,1.6346,1.6006,1.6006,1.6346,6.75,7.0,6.75,7.0,0.1,0.25
1573,2006-02-24,1.6215,1.6215,1.6315,1.6115,1.6115,1.6315,6.75,7.0,6.75,7.0,0.1,0.25
1574,2006-02-27,1.6171,1.6215,1.6315,1.6071,1.6071,1.6315,6.75,7.0,6.75,7.0,0.1,0.25
1575,2006-02-28,1.618,1.6171,1.6280000000000001,1.6071,1.6071,1.6280000000000001,6.75,7.0,6.75,7.0,0.1,0.25
1576,2006-03-01,1.6202,1.618,1.6302,1.608,1.608,1.6302,6.75,7.0,6.75,7.0,0.1,0.25
1577,2006-03-02,1.6214,1.6202,1.6317,1.6081,1.6081,1.6317,6.75,7.0,6.75,7.0,0.1,0.25
1578,2006-03-03,1.6269999999999998,1.6214,1.6376,1.6109,1.6109,1.6376,6.75,7.0,6.75,7.0,0.1,0.25
1579,2006-03-06,1.626,1.6269999999999998,1.6373,1.6159999999999999,1.6159999999999999,1.6373,6.75,7.0,6.75,7.0,0.1,0.25
1580,2006-03-07,1.6238,1.626,1.636,1.6087,1.6087,1.636,6.75,7.0,6.75,7.0,0.1,0.25
1581,2006-03-08,1.6206,1.6238,1.6356,1.6093,1.6093,1.6356,6.75,7.0,6.75,7.0,0.1,0.25
1582,2006-03-09,1.6204,1.6206,1.6359,1.6104,1.6104,1.6359,6.75,7.0,6.75,7.0,0.1,0.25
1583,2006-03-10,1.6205,1.6204,1.6531,1.5914,1.5914,1.6531,6.75,7.0,6.75,7.0,0.1,0.25
1584,2006-03-13,1.6234,1.6205,1.6334,1.6105,1.6105,1.6334,6.75,7.0,6.75,7.0,0.1,0.25
1585,2006-03-14,1.6257,1.6234,1.6357,1.6134,1.6134,1.6357,6.75,7.0,6.75,7.0,0.1,0.25
1586,2006-03-15,1.6284,1.6257,1.6384,1.6157,1.6157,1.6384,6.75,7.0,6.75,7.0,0.1,0.25
1587,2006-03-16,1.6366,1.6284,1.6466,1.6124,1.6124,1.6466,6.75,7.0,6.75,7.0,0.1,0.25
1588,2006-03-17,1.6422,1.6362,1.6526,1.6251,1.6251,1.6526,6.75,7.0,6.75,7.0,0.1,0.25
1589,2006-03-20,1.6369,1.6422,1.6522,1.6269,1.6269,1.6522,6.75,7.0,6.75,7.0,0.1,0.25
1590,2006-03-21,1.6336,1.6369,1.6486,1.6236,1.6236,1.6486,6.75,7.0,6.75,7.0,0.1,0.25
1591,2006-03-22,1.6362,1.6336,1.6462,1.6236,1.6236,1.6462,6.75,7.0,6.75,7.0,0.1,0.25
1592,2006-03-23,1.6316,1.6362,1.6462,1.6216,1.6216,1.6462,6.75,7.0,6.75,7.0,0.1,0.25
1593,2006-03-24,1.6341,1.6316,1.645,1.6182,1.6182,1.645,6.75,7.0,6.75,7.0,0.1,0.25
1594,2006-03-27,1.6306,1.6341,1.6441,1.6205,1.6205,1.6441,6.75,7.0,6.75,7.0,0.1,0.25
1595,2006-03-28,1.6365,1.6306,1.6467,1.6195,1.6195,1.6467,6.75,7.0,6.75,7.0,0.1,0.25
1596,2006-03-29,1.6338,1.6365,1.6465,1.6238,1.6238,1.6465,6.75,7.0,6.75,7.0,0.1,0.25
1597,2006-03-30,1.6395,1.6338,1.6495,1.6238,1.6238,1.6495,6.75,7.0,6.75,7.0,0.1,0.25
1598,2006-03-31,1.6362,1.6395,1.6553,1.6252,1.6252,1.6553,6.75,7.0,6.75,7.0,0.1,0.25
1599,2006-04-03,1.6411,1.6362,1.6511,1.618,1.618,1.6511,6.75,7.0,6.75,7.0,0.1,0.25
1600,2006-04-04,1.6436,1.6411,1.6589,1.6286,1.6286,1.6589,6.75,7.0,6.75,7.0,0.1,0.25
1601,2006-04-05,1.6471,1.6436,1.6598,1.6327,1.6327,1.6598,6.75,7.0,6.75,7.0,0.1,0.25
1602,2006-04-06,1.6418,1.6471,1.6594,1.6304,1.6304,1.6594,6.75,7.0,6.75,7.0,0.1,0.25
1603,2006-04-07,1.639,1.6418,1.6603,1.6224,1.6224,1.6603,6.75,7.0,6.75,7.0,0.1,0.25
1604,2006-04-10,1.6388,1.639,1.6564,1.6235,1.6235,1.6564,6.75,7.0,6.75,7.0,0.1,0.25
1605,2006-04-11,1.6398,1.6388,1.6507,1.6233,1.6233,1.6507,6.75,7.0,6.75,7.0,0.1,0.25
1606,2006-04-12,1.6408,1.6398,1.6526,1.6238,1.6238,1.6526,6.75,7.0,6.75,7.0,0.1,0.25
1607,2006-04-13,1.6375,1.6408,1.6508,1.6265,1.6265,1.6508,6.75,7.0,6.75,7.0,0.1,0.25
1608,2006-04-14,1.6375,1.6375,1.6475,1.6275,1.6275,1.6475,6.75,7.0,6.75,7.0,0.1,0.25
